lon	lat	depth	m_l	err_abs	err_avgrel	area
71.942	37.064	178.35	3.5	2.7	1.9	deepPamir
71.974	37.297	178.40	3.4	4.0	1.9	deepPamir
71.905	37.258	178.43	2.3	5.0	1.9	deepPamir
72.218	37.476	178.62	3.0	4.0	1.9	deepPamir
72.224	37.468	178.70	3.5	2.6	1.9	deepPamir
71.868	37.214	178.72	3.0	10.2	1.9	deepPamir
72.242	37.498	178.78	2.8	6.8	1.9	deepPamir
75.669	38.079	178.80	3.8	32.9	-	deepPamir
72.212	37.488	178.82	3.0	3.9	1.9	deepPamir
74.457	38.253	178.84	2.9	6.5	-	deepPamir
72.095	37.407	178.87	2.7	4.0	1.9	deepPamir
72.019	37.109	178.96	3.2	9.4	1.9	deepPamir
71.868	37.222	178.97	2.9	3.1	1.9	deepPamir
71.938	37.075	179.05	3.1	4.9	1.9	deepPamir
72.230	37.233	179.15	3.6	12.9	-	deepPamir
71.830	37.166	179.16	3.1	12.7	1.9	deepPamir
71.900	37.149	179.18	3.5	3.3	1.9	deepPamir
72.175	37.497	179.37	3.0	6.5	1.9	deepPamir
72.221	37.482	179.37	2.7	4.2	1.9	deepPamir
72.084	37.256	179.46	2.7	6.7	1.9	deepPamir
72.121	37.482	179.47	2.9	6.1	1.9	deepPamir
71.993	37.039	179.53	2.9	5.5	1.9	deepPamir
72.175	37.474	179.57	3.3	2.8	1.9	deepPamir
71.881	37.150	179.64	3.3	3.7	1.9	deepPamir
72.226	37.502	179.77	3.2	6.7	1.9	deepPamir
72.183	37.462	179.81	3.0	4.3	1.9	deepPamir
72.607	37.585	179.81	2.8	5.9	-	deepPamir
72.228	37.470	179.82	3.8	2.4	1.9	deepPamir
72.226	37.484	179.86	3.2	3.8	1.9	deepPamir
71.901	37.221	180.04	3.2	3.2	1.9	deepPamir
72.282	37.511	180.05	2.7	5.2	1.9	deepPamir
71.890	37.085	180.20	2.8	4.4	1.9	deepPamir
72.201	37.470	180.22	2.4	4.2	1.9	deepPamir
71.939	37.332	180.35	3.2	5.3	1.9	deepPamir
71.931	37.126	180.38	3.1	3.2	1.9	deepPamir
72.165	37.392	180.40	3.0	5.7	1.9	deepPamir
72.169	37.460	180.53	3.1	3.9	1.9	deepPamir
72.281	37.597	180.55	2.5	4.6	1.9	deepPamir
71.976	37.064	180.59	2.9	3.4	1.9	deepPamir
71.972	37.229	180.70	3.0	4.7	1.9	deepPamir
71.804	37.298	180.72	2.5	13.5	1.9	deepPamir
72.049	37.314	180.79	2.5	8.1	1.9	deepPamir
72.134	37.352	180.90	3.1	5.0	1.9	deepPamir
72.005	37.061	180.91	3.2	5.3	1.9	deepPamir
72.218	37.466	181.23	3.5	2.6	1.9	deepPamir
72.337	37.321	181.25	3.0	9.8	-	deepPamir
71.917	37.128	181.41	3.2	4.4	1.9	deepPamir
72.254	37.510	181.46	2.7	5.0	1.9	deepPamir
72.411	37.592	181.46	2.8	-	1.9	deepPamir
72.144	37.420	181.69	3.9	5.1	1.9	deepPamir
72.219	37.477	181.71	2.7	3.5	1.9	deepPamir
71.924	37.131	181.81	2.9	4.1	1.9	deepPamir
72.355	37.582	181.83	3.4	3.2	1.9	deepPamir
72.235	37.479	181.88	2.5	5.8	1.9	deepPamir
72.169	37.514	181.91	2.7	7.5	1.9	deepPamir
71.926	37.117	181.93	2.9	3.7	1.9	deepPamir
71.921	37.210	181.99	3.1	12.4	1.9	deepPamir
72.256	37.504	182.03	5.0	2.6	1.9	deepPamir
72.248	37.516	182.30	3.0	3.0	1.9	deepPamir
72.217	37.500	182.43	3.3	2.7	1.9	deepPamir
71.926	37.339	182.44	3.1	4.9	1.9	deepPamir
72.229	37.498	182.49	2.6	7.9	1.9	deepPamir
71.945	37.306	182.52	3.6	5.9	1.9	deepPamir
71.926	37.103	182.58	3.3	4.7	1.9	deepPamir
72.340	37.513	182.60	3.8	2.7	1.9	deepPamir
72.243	37.505	182.62	3.4	2.7	1.9	deepPamir
72.254	37.518	182.63	4.6	4.0	1.9	deepPamir
72.231	37.483	182.64	2.6	4.0	1.9	deepPamir
72.189	37.458	182.70	3.5	2.5	1.9	deepPamir
72.247	37.476	182.72	2.5	6.2	1.9	deepPamir
71.990	37.343	182.73	3.4	4.2	1.9	deepPamir
71.910	37.168	182.75	3.3	4.8	1.9	deepPamir
72.208	37.440	182.78	3.1	3.7	1.9	deepPamir
72.206	37.469	182.84	4.0	2.4	1.9	deepPamir
71.924	37.142	182.88	3.3	3.6	1.9	deepPamir
72.498	37.637	182.88	3.4	3.4	1.9	deepPamir
71.927	37.137	182.91	3.0	3.9	1.9	deepPamir
72.114	37.389	182.95	3.9	6.0	1.9	deepPamir
72.216	37.474	183.01	2.9	3.7	1.9	deepPamir
72.189	37.485	183.05	3.0	3.1	1.9	deepPamir
72.566	37.729	183.05	3.0	4.0	1.9	deepPamir
71.905	37.152	183.19	3.3	3.3	1.9	deepPamir
72.204	37.484	183.22	3.0	9.6	1.9	deepPamir
71.924	37.124	183.25	3.5	5.5	1.9	deepPamir
72.215	37.479	183.36	4.0	2.5	1.9	deepPamir
72.299	37.552	183.45	2.4	6.6	1.9	deepPamir
71.934	37.193	183.47	2.7	6.5	1.9	deepPamir
72.246	37.511	183.47	2.5	10.3	1.9	deepPamir
72.576	37.737	183.47	2.5	4.2	1.9	deepPamir
72.346	37.514	183.53	3.2	3.7	1.9	deepPamir
71.942	37.339	183.54	2.8	4.1	1.9	deepPamir
72.247	37.513	183.67	2.6	5.2	1.9	deepPamir
72.121	37.401	183.68	2.7	4.5	1.9	deepPamir
72.257	37.510	183.73	3.9	3.4	1.9	deepPamir
72.425	37.574	183.81	2.9	9.2	1.9	deepPamir
72.264	37.492	183.87	2.7	3.7	1.9	deepPamir
72.188	37.468	183.91	2.8	3.1	1.9	deepPamir
72.252	37.508	183.93	2.9	4.6	1.9	deepPamir
71.954	37.532	184.02	3.6	12.1	-	deepPamir
72.215	37.484	184.05	2.8	9.7	1.9	deepPamir
72.344	37.583	184.05	2.7	4.1	1.9	deepPamir
72.154	37.470	184.10	2.8	6.0	1.9	deepPamir
72.685	37.822	184.13	2.2	12.3	-	deepPamir
72.145	37.341	184.28	2.4	9.8	1.9	deepPamir
72.171	37.404	184.30	2.7	6.5	1.9	deepPamir
72.251	37.500	184.32	2.7	4.3	1.9	deepPamir
72.263	37.483	184.36	3.0	4.0	1.9	deepPamir
71.917	37.115	184.37	3.3	4.5	1.9	deepPamir
72.184	37.476	184.46	3.0	3.9	1.9	deepPamir
72.184	37.448	184.49	3.9	3.4	1.9	deepPamir
71.914	37.140	184.50	2.8	4.9	1.9	deepPamir
71.916	37.134	184.50	2.8	3.9	1.9	deepPamir
71.926	37.147	184.50	3.0	3.9	1.9	deepPamir
72.212	37.494	184.54	4.1	3.8	1.9	deepPamir
72.131	37.431	184.56	2.8	3.8	1.9	deepPamir
72.216	37.479	184.60	3.1	3.1	1.9	deepPamir
71.863	37.091	184.80	2.7	17.1	1.9	deepPamir
72.368	37.602	184.85	2.7	5.5	1.9	deepPamir
71.905	37.177	184.88	3.6	3.6	1.9	deepPamir
72.448	37.471	184.94	2.8	8.5	-	deepPamir
71.968	37.312	185.04	2.7	4.8	1.9	deepPamir
72.248	37.513	185.22	2.8	6.1	1.9	deepPamir
71.900	37.316	185.34	2.8	4.0	1.9	deepPamir
72.243	37.514	185.40	3.0	3.5	1.9	deepPamir
72.265	37.516	185.43	2.3	5.1	1.9	deepPamir
71.930	37.225	185.44	4.0	3.6	1.9	deepPamir
72.221	37.487	185.44	4.6	3.3	1.9	deepPamir
72.323	37.511	185.44	3.0	3.3	1.9	deepPamir
72.264	37.489	185.49	2.9	3.8	1.9	deepPamir
71.793	37.240	185.56	3.3	5.4	1.9	deepPamir
71.878	37.189	185.57	2.6	9.9	1.9	deepPamir
72.271	37.512	185.59	2.6	7.1	1.9	deepPamir
72.246	37.493	185.83	2.9	3.7	1.9	deepPamir
71.916	37.140	185.88	3.9	3.6	1.9	deepPamir
71.930	37.173	185.93	3.3	4.9	1.9	deepPamir
72.213	37.463	185.94	2.9	4.9	1.9	deepPamir
72.357	37.529	185.98	3.0	4.0	1.9	deepPamir
72.253	37.496	185.99	3.0	6.0	1.9	deepPamir
72.236	37.474	186.07	3.5	3.5	1.9	deepPamir
72.253	37.486	186.07	4.3	2.4	1.9	deepPamir
72.080	37.406	186.15	3.4	5.6	1.9	deepPamir
71.961	37.231	186.19	2.9	4.7	1.9	deepPamir
72.064	37.415	186.19	3.3	9.1	1.9	deepPamir
72.265	37.482	186.30	2.7	6.9	1.9	deepPamir
71.924	37.170	186.35	2.8	4.9	1.9	deepPamir
72.257	37.503	186.50	2.8	3.8	1.9	deepPamir
71.888	37.233	186.60	2.9	5.3	1.9	deepPamir
72.185	37.486	186.60	2.7	4.7	1.9	deepPamir
71.912	37.145	186.68	2.9	5.2	1.9	deepPamir
72.066	37.393	186.68	3.9	3.5	1.9	deepPamir
72.184	37.439	186.79	2.8	4.4	1.9	deepPamir
72.212	37.438	186.82	3.1	5.3	1.9	deepPamir
72.242	37.481	186.85	4.5	3.9	1.9	deepPamir
72.150	37.042	186.95	3.0	6.5	-	deepPamir
72.216	37.435	186.97	3.0	5.8	1.9	deepPamir
72.304	37.518	186.97	2.4	4.8	1.9	deepPamir
72.265	37.528	187.00	2.4	4.3	1.9	deepPamir
72.200	37.483	187.05	3.2	4.8	1.9	deepPamir
72.108	37.366	187.07	3.7	3.3	1.9	deepPamir
72.247	37.483	187.07	2.6	3.6	1.9	deepPamir
72.378	37.573	187.09	3.8	4.5	1.9	deepPamir
72.230	37.449	187.14	4.1	2.6	1.9	deepPamir
71.914	37.234	187.16	3.2	3.9	1.9	deepPamir
72.218	37.472	187.17	3.0	3.8	1.9	deepPamir
72.168	37.416	187.20	3.1	3.7	1.9	deepPamir
72.153	37.402	187.21	2.9	5.1	1.9	deepPamir
71.806	37.434	187.23	3.0	8.9	-	deepPamir
72.342	37.536	187.26	2.5	10.4	1.9	deepPamir
72.246	37.486	187.30	3.1	4.6	1.9	deepPamir
72.175	37.470	187.31	3.3	3.7	1.9	deepPamir
72.179	37.471	187.36	2.9	5.1	1.9	deepPamir
72.167	37.423	187.43	2.7	7.7	1.9	deepPamir
72.230	37.524	187.43	3.3	3.5	1.9	deepPamir
72.636	37.775	187.45	2.8	4.8	1.9	deepPamir
72.150	37.378	187.50	3.7	4.4	1.9	deepPamir
71.902	37.252	187.53	2.6	9.3	1.9	deepPamir
72.111	37.425	187.62	2.7	3.7	1.9	deepPamir
72.228	37.453	187.62	3.6	4.6	1.9	deepPamir
72.167	37.463	187.64	2.7	8.6	1.9	deepPamir
72.300	37.523	187.64	3.1	3.7	1.9	deepPamir
72.200	37.467	187.68	3.9	3.3	1.9	deepPamir
72.238	37.474	187.70	3.3	3.6	1.9	deepPamir
72.358	37.534	187.73	4.0	3.9	1.9	deepPamir
72.157	37.397	187.75	3.0	4.0	1.9	deepPamir
72.297	37.528	187.78	3.9	3.3	1.9	deepPamir
71.906	37.289	187.79	2.7	6.2	1.9	deepPamir
72.215	37.483	187.85	3.7	4.7	1.9	deepPamir
72.074	37.372	187.86	4.0	2.5	1.9	deepPamir
72.212	37.435	187.93	3.1	3.2	1.9	deepPamir
72.328	37.594	187.95	3.0	3.4	1.9	deepPamir
72.342	37.535	187.95	3.0	3.2	1.9	deepPamir
72.145	37.423	188.03	2.9	4.6	1.9	deepPamir
72.300	37.518	188.03	3.0	3.4	1.9	deepPamir
72.254	37.507	188.20	2.7	5.8	1.9	deepPamir
72.239	37.496	188.21	2.6	4.3	1.9	deepPamir
72.397	37.567	188.28	3.2	5.9	1.9	deepPamir
72.244	37.501	188.45	2.8	4.6	1.9	deepPamir
71.927	37.168	188.46	3.0	4.7	1.9	deepPamir
71.958	37.322	188.48	2.7	7.3	1.9	deepPamir
71.890	37.167	188.51	3.1	3.8	1.9	deepPamir
72.624	37.767	188.63	2.7	5.0	1.9	deepPamir
71.950	37.286	188.64	3.5	4.0	1.9	deepPamir
72.193	37.445	188.64	4.1	3.0	1.9	deepPamir
72.133	37.427	188.65	3.0	3.9	1.9	deepPamir
71.958	37.288	188.67	3.3	3.7	1.9	deepPamir
71.896	37.114	188.78	4.4	6.9	1.9	deepPamir
72.234	37.464	188.79	2.6	8.1	1.9	deepPamir
72.257	37.506	188.82	2.9	3.7	1.9	deepPamir
72.250	37.494	188.85	2.4	4.3	1.9	deepPamir
72.542	37.767	188.93	2.8	8.5	1.9	deepPamir
71.903	37.178	188.94	3.3	4.3	1.9	deepPamir
71.886	37.266	189.00	3.0	5.2	1.9	deepPamir
72.290	37.476	189.00	2.8	6.9	1.9	deepPamir
71.896	37.178	189.02	3.0	7.9	1.9	deepPamir
71.955	37.295	189.07	4.7	3.7	1.9	deepPamir
72.259	37.476	189.16	2.8	6.7	1.9	deepPamir
72.196	37.467	189.18	2.8	5.2	1.9	deepPamir
72.027	37.308	189.21	2.6	9.3	1.9	deepPamir
71.956	37.294	189.25	2.8	7.9	1.9	deepPamir
72.181	37.417	189.28	3.0	5.5	1.9	deepPamir
72.244	37.494	189.35	4.2	2.2	1.9	deepPamir
71.979	37.308	189.38	3.2	3.7	1.9	deepPamir
72.251	37.499	189.38	3.2	5.5	1.9	deepPamir
72.056	37.039	189.41	3.3	7.3	-	deepPamir
71.933	37.244	189.60	3.0	7.5	1.9	deepPamir
72.292	37.539	189.60	3.1	4.1	1.9	deepPamir
72.211	37.439	189.62	3.1	3.4	1.9	deepPamir
72.256	37.497	189.62	3.0	5.1	1.9	deepPamir
72.231	37.503	189.66	4.4	2.7	1.9	deepPamir
72.254	37.505	189.66	2.9	3.1	1.9	deepPamir
72.333	37.523	189.66	4.3	2.7	1.9	deepPamir
71.944	37.112	189.72	2.9	4.1	1.9	deepPamir
72.300	37.543	189.79	3.2	3.0	1.9	deepPamir
71.893	37.172	189.83	3.3	3.8	1.9	deepPamir
72.273	37.498	189.93	3.7	3.8	1.9	deepPamir
72.377	37.596	189.98	3.4	4.1	1.9	deepPamir
71.891	37.158	189.99	2.6	6.3	1.9	deepPamir
72.204	37.427	189.99	2.8	3.6	1.9	deepPamir
71.881	37.152	190.03	2.9	5.9	1.9	deepPamir
71.891	37.255	190.06	2.7	6.5	1.9	deepPamir
72.177	37.447	190.06	2.8	4.2	1.9	deepPamir
72.263	37.505	190.06	2.3	6.2	1.9	deepPamir
71.917	37.112	190.11	2.8	5.5	1.9	deepPamir
72.278	37.552	190.12	3.7	2.5	1.9	deepPamir
72.164	37.411	190.15	2.6	6.6	1.9	deepPamir
72.470	37.612	190.21	3.3	3.6	1.9	deepPamir
72.222	37.484	190.23	3.3	3.6	1.9	deepPamir
72.128	37.411	190.49	3.1	9.3	1.9	deepPamir
71.898	37.308	190.54	3.9	3.9	1.9	deepPamir
71.972	37.311	190.61	3.5	3.8	1.9	deepPamir
71.970	37.287	190.63	3.0	3.4	1.9	deepPamir
72.240	37.454	190.67	3.5	3.7	1.9	deepPamir
72.340	37.511	190.71	3.5	4.6	1.9	deepPamir
72.517	37.690	190.73	2.7	6.2	1.9	deepPamir
72.190	37.450	190.81	4.9	2.5	1.9	deepPamir
72.248	37.499	190.81	3.0	4.0	1.9	deepPamir
71.873	37.181	190.83	3.0	4.0	1.9	deepPamir
71.851	37.108	190.85	3.1	6.1	1.9	deepPamir
72.429	37.544	190.85	3.0	4.4	1.9	deepPamir
71.906	37.097	190.88	2.7	6.6	1.9	deepPamir
72.217	37.484	190.88	3.3	3.6	1.9	deepPamir
71.979	37.319	190.96	3.5	7.2	1.9	deepPamir
71.973	37.272	190.99	2.6	6.6	1.9	deepPamir
71.900	37.190	191.02	3.2	4.3	1.9	deepPamir
72.330	37.606	191.02	3.2	3.1	1.9	deepPamir
72.148	37.360	191.06	2.7	5.2	1.9	deepPamir
72.290	37.562	191.14	2.6	4.6	1.9	deepPamir
72.209	37.500	191.18	3.0	5.7	1.9	deepPamir
71.918	37.086	191.23	2.6	6.1	1.9	deepPamir
72.241	37.482	191.26	2.4	5.1	1.9	deepPamir
72.113	37.374	191.28	2.8	4.5	1.9	deepPamir
72.241	37.466	191.41	2.0	5.2	1.9	deepPamir
71.911	37.284	191.43	3.1	7.6	1.9	deepPamir
72.205	37.413	191.47	3.1	3.2	1.9	deepPamir
72.283	37.488	191.51	2.8	6.0	1.9	deepPamir
72.302	37.495	191.65	2.6	-	1.9	deepPamir
72.250	37.496	191.66	2.6	4.6	1.9	deepPamir
72.290	37.506	191.68	4.0	4.4	1.9	deepPamir
72.207	37.413	191.71	3.3	3.5	1.9	deepPamir
71.972	37.303	191.72	3.3	2.8	1.9	deepPamir
71.952	37.262	191.75	2.7	5.3	1.9	deepPamir
72.176	37.428	191.75	3.1	3.1	1.9	deepPamir
71.926	37.141	191.79	3.2	5.1	1.9	deepPamir
71.937	37.256	191.81	3.6	2.8	1.9	deepPamir
72.228	37.484	191.81	3.5	2.7	1.9	deepPamir
72.285	37.490	191.81	2.8	5.6	1.9	deepPamir
71.915	37.261	191.83	3.3	3.6	1.9	deepPamir
72.308	37.464	191.83	3.2	5.9	1.9	deepPamir
72.225	37.496	191.88	2.6	4.2	1.9	deepPamir
72.335	37.503	191.88	3.1	4.6	1.9	deepPamir
72.172	37.444	191.91	3.4	2.9	1.9	deepPamir
72.218	37.484	191.92	3.8	3.2	1.9	deepPamir
72.195	37.404	191.94	3.3	3.4	1.9	deepPamir
73.108	38.270	192.01	2.9	21.7	-	deepPamir
71.942	37.299	192.02	3.2	2.9	1.9	deepPamir
72.189	37.457	192.05	3.0	3.2	1.9	deepPamir
71.955	37.295	192.06	3.1	3.5	1.9	deepPamir
71.879	37.097	192.10	3.0	6.8	1.9	deepPamir
72.185	37.461	192.14	3.5	2.7	1.9	deepPamir
72.260	37.449	192.15	2.6	5.1	1.9	deepPamir
72.295	37.500	192.15	3.4	4.1	1.9	deepPamir
72.338	37.549	192.15	3.1	4.8	1.9	deepPamir
72.064	37.366	192.16	2.7	3.7	1.9	deepPamir
71.969	37.305	192.17	3.5	4.0	1.9	deepPamir
72.264	37.452	192.17	3.0	4.2	1.9	deepPamir
72.252	37.489	192.19	3.3	3.5	1.9	deepPamir
72.279	37.499	192.20	3.1	4.4	1.9	deepPamir
72.141	37.389	192.37	2.7	4.3	1.9	deepPamir
71.916	37.174	192.38	2.8	3.8	1.9	deepPamir
71.979	37.131	192.39	3.6	4.7	1.9	deepPamir
71.937	37.088	192.48	2.4	4.8	1.9	deepPamir
72.286	37.505	192.48	3.5	6.0	1.9	deepPamir
72.170	37.470	192.61	3.0	12.1	1.9	deepPamir
72.253	37.476	192.63	3.1	3.2	1.9	deepPamir
72.342	37.546	192.63	3.2	3.0	1.9	deepPamir
72.136	37.387	192.65	3.6	3.2	1.9	deepPamir
72.274	37.454	192.67	3.0	6.6	1.9	deepPamir
72.018	37.326	192.70	3.0	3.8	1.9	deepPamir
71.963	37.300	192.71	2.9	8.4	1.9	deepPamir
71.901	37.111	192.72	3.3	4.6	1.9	deepPamir
71.916	37.123	192.82	3.3	3.8	1.9	deepPamir
72.195	37.437	192.85	3.6	5.4	1.9	deepPamir
72.229	37.486	192.86	3.5	2.7	1.9	deepPamir
72.598	37.778	192.87	2.9	7.9	1.9	deepPamir
71.949	37.306	192.90	3.7	3.8	1.9	deepPamir
72.290	37.510	192.93	3.2	5.8	1.9	deepPamir
71.935	37.310	192.94	3.7	4.3	1.9	deepPamir
72.210	37.438	192.95	3.3	3.2	1.9	deepPamir
72.332	37.558	192.98	3.5	4.5	1.9	deepPamir
72.387	37.619	193.00	2.8	4.4	1.9	deepPamir
71.928	37.304	193.06	2.5	8.3	1.9	deepPamir
72.296	37.506	193.12	4.4	3.7	1.9	deepPamir
71.964	37.273	193.13	2.9	6.0	1.9	deepPamir
71.906	37.245	193.14	3.2	4.5	1.9	deepPamir
72.164	37.381	193.16	2.6	7.8	1.9	deepPamir
72.244	37.483	193.17	3.5	4.6	1.9	deepPamir
72.228	37.472	193.26	3.8	7.8	1.9	deepPamir
72.191	37.454	193.29	2.9	3.4	1.9	deepPamir
72.096	37.365	193.30	2.7	7.3	1.9	deepPamir
72.187	37.400	193.30	2.6	3.7	1.9	deepPamir
72.129	37.414	193.33	3.2	4.8	1.9	deepPamir
72.200	37.465	193.40	2.6	7.4	1.9	deepPamir
72.239	37.484	193.42	2.9	5.3	1.9	deepPamir
72.162	37.407	193.44	3.2	3.8	1.9	deepPamir
72.285	37.526	193.47	3.6	4.0	1.9	deepPamir
72.196	37.455	193.63	3.4	2.9	1.9	deepPamir
71.966	37.254	193.64	2.9	4.1	1.9	deepPamir
72.240	37.489	193.66	4.1	2.6	1.9	deepPamir
71.916	37.260	193.68	3.5	4.6	1.9	deepPamir
72.185	37.399	193.68	2.7	3.6	1.9	deepPamir
72.162	37.416	193.69	3.9	3.4	1.9	deepPamir
72.229	37.490	193.75	3.0	6.9	1.9	deepPamir
72.159	37.394	193.85	3.0	6.2	1.9	deepPamir
72.159	37.408	193.88	2.8	5.4	1.9	deepPamir
72.306	37.503	193.97	3.0	4.7	1.9	deepPamir
72.296	37.483	194.01	3.0	4.9	1.9	deepPamir
72.192	37.403	194.02	2.9	4.0	1.9	deepPamir
72.193	37.475	194.04	3.4	4.3	1.9	deepPamir
72.178	37.450	194.06	3.0	3.6	1.9	deepPamir
71.939	37.114	194.08	4.1	3.5	1.9	deepPamir
72.333	37.576	194.10	3.4	5.6	1.9	deepPamir
72.189	37.438	194.17	3.5	7.3	1.9	deepPamir
72.387	37.570	194.20	2.9	4.7	1.9	deepPamir
72.170	37.467	194.22	3.0	11.2	1.9	deepPamir
72.137	37.387	194.24	3.1	3.6	1.9	deepPamir
72.204	37.421	194.25	3.2	3.5	1.9	deepPamir
72.289	37.496	194.25	3.5	3.7	1.9	deepPamir
72.322	37.500	194.25	2.5	6.6	1.9	deepPamir
72.001	37.279	194.30	3.0	5.3	1.9	deepPamir
72.519	37.657	194.34	3.7	3.3	1.9	deepPamir
72.186	37.422	194.36	3.7	4.7	1.9	deepPamir
71.908	37.268	194.38	2.8	4.3	1.9	deepPamir
72.133	37.435	194.43	2.7	7.1	1.9	deepPamir
72.248	37.484	194.46	2.4	5.2	1.9	deepPamir
71.926	37.280	194.48	3.7	3.5	1.9	deepPamir
71.945	37.288	194.49	3.8	3.4	1.9	deepPamir
72.585	37.709	194.49	3.2	4.3	1.9	deepPamir
71.924	36.923	194.50	3.3	5.3	-	deepPamir
72.118	37.387	194.50	2.7	7.5	1.9	deepPamir
71.933	37.309	194.57	2.8	4.2	1.9	deepPamir
72.329	37.543	194.62	3.0	5.5	1.9	deepPamir
71.869	37.284	194.63	2.8	7.3	1.9	deepPamir
72.211	37.465	194.64	2.6	4.7	1.9	deepPamir
72.312	37.476	194.77	3.2	7.7	1.9	deepPamir
71.949	37.288	194.79	3.0	6.5	1.9	deepPamir
71.935	37.296	194.83	4.2	3.3	1.9	deepPamir
72.615	37.782	194.86	3.8	4.4	1.9	deepPamir
72.282	37.506	194.94	2.6	5.9	1.9	deepPamir
71.927	37.275	194.98	2.9	6.4	1.9	deepPamir
72.323	37.493	195.02	3.0	4.6	1.9	deepPamir
72.272	37.498	195.06	2.9	4.8	1.9	deepPamir
71.927	37.110	195.08	3.3	4.4	1.9	deepPamir
72.262	37.501	195.12	2.8	3.6	1.9	deepPamir
72.464	37.582	195.13	3.6	2.8	1.9	deepPamir
72.213	37.466	195.18	2.7	4.7	1.9	deepPamir
72.249	37.500	195.22	3.4	4.6	1.9	deepPamir
71.893	37.132	195.26	3.2	4.3	1.9	deepPamir
72.178	37.435	195.26	3.8	3.9	1.9	deepPamir
72.236	37.429	195.38	3.2	6.9	1.9	deepPamir
72.223	37.452	195.43	3.0	6.0	1.9	deepPamir
72.190	37.458	195.52	3.9	3.1	1.9	deepPamir
72.269	37.464	195.54	2.5	8.5	1.9	deepPamir
72.168	37.384	195.57	4.0	2.8	1.9	deepPamir
72.185	37.394	195.67	3.3	4.1	1.9	deepPamir
72.703	37.743	195.74	3.1	4.1	1.9	deepPamir
72.229	37.380	195.76	2.1	-	1.9	deepPamir
72.192	37.447	195.82	2.8	4.8	1.9	deepPamir
72.310	37.554	195.85	4.4	3.5	1.9	deepPamir
72.299	37.475	195.92	3.4	7.8	1.9	deepPamir
71.941	37.126	195.95	4.2	3.9	1.9	deepPamir
72.312	37.473	195.97	3.2	5.0	1.9	deepPamir
72.197	37.449	196.01	2.4	4.4	1.9	deepPamir
72.639	37.731	196.02	3.2	2.9	1.9	deepPamir
72.426	37.589	196.06	3.3	5.7	1.9	deepPamir
72.409	37.527	196.07	3.3	6.4	1.9	deepPamir
71.934	37.266	196.09	2.8	4.3	1.9	deepPamir
72.269	37.512	196.17	2.9	4.2	1.9	deepPamir
71.895	37.265	196.27	2.8	5.9	1.9	deepPamir
72.290	37.496	196.28	3.3	4.4	1.9	deepPamir
71.919	37.242	196.29	2.6	6.9	1.9	deepPamir
72.255	37.465	196.32	2.7	4.9	1.9	deepPamir
71.932	37.261	196.34	2.8	4.9	1.9	deepPamir
72.232	37.467	196.40	3.8	4.5	1.9	deepPamir
74.077	38.115	196.43	3.8	7.6	-	deepPamir
72.235	37.474	196.44	2.6	5.7	1.9	deepPamir
71.948	37.287	196.46	3.4	3.4	1.9	deepPamir
72.279	37.527	196.52	2.9	3.6	1.9	deepPamir
72.134	37.374	196.54	2.8	6.6	1.9	deepPamir
71.968	37.290	196.60	3.5	5.1	1.9	deepPamir
72.279	37.415	196.63	2.6	8.1	1.9	deepPamir
71.948	37.252	196.64	2.9	6.7	1.9	deepPamir
71.955	37.253	196.64	3.2	3.3	1.9	deepPamir
74.344	38.035	196.64	2.8	7.6	-	deepPamir
71.941	37.269	196.65	3.2	4.1	1.9	deepPamir
72.302	37.533	196.70	2.7	3.5	1.9	deepPamir
74.027	38.363	196.76	3.2	12.4	-	deepPamir
71.924	37.293	196.77	3.0	4.3	1.9	deepPamir
71.929	37.245	196.85	3.5	4.5	1.9	deepPamir
72.185	37.445	196.85	3.2	3.8	1.9	deepPamir
71.965	37.269	196.90	2.7	7.7	1.9	deepPamir
71.973	37.028	196.91	3.3	4.2	-	deepPamir
71.936	37.256	196.92	2.8	8.2	1.9	deepPamir
71.933	37.093	197.03	3.1	4.5	1.9	deepPamir
72.370	37.587	197.04	3.1	8.5	1.9	deepPamir
71.895	37.132	197.09	2.7	7.4	1.9	deepPamir
71.935	37.284	197.10	4.1	3.9	1.9	deepPamir
72.310	37.501	197.10	3.0	4.2	1.9	deepPamir
72.273	37.520	197.13	2.8	4.0	1.9	deepPamir
71.895	37.213	197.14	2.9	4.4	1.9	deepPamir
72.152	37.405	197.30	3.9	4.2	1.9	deepPamir
72.296	37.580	197.30	2.7	5.4	1.9	deepPamir
71.947	37.303	197.34	3.8	3.9	1.9	deepPamir
71.982	37.268	197.34	3.6	5.7	1.9	deepPamir
72.204	37.432	197.50	2.4	6.4	1.9	deepPamir
71.909	37.241	197.54	3.4	3.8	1.9	deepPamir
72.005	37.273	197.56	4.0	4.6	1.9	deepPamir
71.901	37.162	197.57	2.9	3.5	1.9	deepPamir
72.136	37.388	197.60	2.4	6.9	1.9	deepPamir
72.277	37.489	197.60	2.9	4.4	1.9	deepPamir
72.267	37.476	197.62	3.4	4.6	1.9	deepPamir
71.916	37.168	197.67	3.2	5.1	1.9	deepPamir
72.173	37.396	197.78	3.1	6.8	1.9	deepPamir
72.111	37.408	197.80	2.5	4.0	1.9	deepPamir
72.262	37.470	197.81	2.6	5.6	1.9	deepPamir
71.940	37.245	197.85	3.6	3.7	1.9	deepPamir
71.953	37.100	197.87	2.8	7.0	1.9	deepPamir
72.686	37.783	197.97	3.4	6.3	1.9	deepPamir
